location	chromosome	start	end	bases	gc	mappability	blacklist	residual	use
X:64100001-64200000	X	64100001	64200000	100	39.483	74.4154	0	NA	FALSE
X:64200001-64300000	X	64200001	64300000	100	38.647	77.8182	0	NA	FALSE
X:64300001-64400000	X	64300001	64400000	100	38.454	63.9622	0	NA	FALSE
X:64400001-64500000	X	64400001	64500000	100	37.215	73.8695	0	NA	FALSE
X:64500001-64600000	X	64500001	64600000	100	36.925	76.1791	0	NA	FALSE
X:64600001-64700000	X	64600001	64700000	100	40.077	64.592	0	NA	FALSE
X:64700001-64800000	X	64700001	64800000	100	45.168	82.347	0	NA	FALSE
X:64800001-64900000	X	64800001	64900000	100	44.864	77.1275	0	NA	FALSE
X:64900001-65000000	X	64900001	65000000	100	42.528	82.8821	0	NA	FALSE
X:65000001-65100000	X	65000001	65100000	100	41.529	77.4996	0	NA	FALSE
X:65100001-65200000	X	65100001	65200000	100	39.356	73.3474	0	NA	FALSE
X:65200001-65300000	X	65200001	65300000	100	40.098	92.0789	0	NA	FALSE
X:65300001-65400000	X	65300001	65400000	100	37.219	77.6096	0	NA	FALSE
X:65400001-65500000	X	65400001	65500000	100	38.635	79.2534	0.025	NA	FALSE
X:65500001-65600000	X	65500001	65600000	100	37.059	76.8855	0	NA	FALSE
X:65600001-65700000	X	65600001	65700000	100	38.798	77.2814	0	NA	FALSE
X:65700001-65800000	X	65700001	65800000	100	38.342	73.3549	0	NA	FALSE
X:65800001-65900000	X	65800001	65900000	100	38.358	86.5038	0	NA	FALSE
X:65900001-66000000	X	65900001	66000000	100	37.53	76.3469	0	NA	FALSE
X:66000001-66100000	X	66000001	66100000	100	37.941	79.1886	0	NA	FALSE
X:66100001-66200000	X	66100001	66200000	100	38.713	67.5911	0	NA	FALSE
X:66200001-66300000	X	66200001	66300000	100	37.874	78.2805	0	NA	FALSE
X:66300001-66400000	X	66300001	66400000	100	37.209	83.4779	0	NA	FALSE
X:66400001-66500000	X	66400001	66500000	100	36.912	70.334	0	NA	FALSE
X:66500001-66600000	X	66500001	66600000	100	37.063	82.1923	0	NA	FALSE
X:66600001-66700000	X	66600001	66700000	100	36.47	76.0742	0	NA	FALSE
X:66700001-66800000	X	66700001	66800000	100	38.619	84.2147	0	NA	FALSE
X:66800001-66900000	X	66800001	66900000	100	38.37	80.3138	0	NA	FALSE
X:66900001-67000000	X	66900001	67000000	100	40.819	91.5602	0	NA	FALSE
X:67000001-67100000	X	67000001	67100000	100	37.485	77.5001	0	NA	FALSE
X:67100001-67200000	X	67100001	67200000	100	37.979	75.5374	0	NA	FALSE
X:67200001-67300000	X	67200001	67300000	100	39.433	83.4664	0	NA	FALSE
X:67300001-67400000	X	67300001	67400000	100	37.572	87.3417	0	NA	FALSE
X:67400001-67500000	X	67400001	67500000	100	39.931	74.5806	0	NA	FALSE
X:67500001-67600000	X	67500001	67600000	100	39.936	81.6366	0	NA	FALSE
X:67600001-67700000	X	67600001	67700000	100	42.26	82.0068	0	NA	FALSE
X:67700001-67800000	X	67700001	67800000	100	40.967	73.4192	0	NA	FALSE
X:67800001-67900000	X	67800001	67900000	100	42.655	83.0399	0	NA	FALSE
X:67900001-68000000	X	67900001	68000000	100	48.33	86.9276	0	NA	FALSE
X:68000001-68100000	X	68000001	68100000	100	48.046	90.2687	0	NA	FALSE
X:68100001-68200000	X	68100001	68200000	100	46.783	95.5691	0	NA	FALSE
X:68200001-68300000	X	68200001	68300000	100	46.881	95.1755	0	NA	FALSE
X:68300001-68400000	X	68300001	68400000	100	49.297	96.6761	0	NA	FALSE
X:68400001-68500000	X	68400001	68500000	100	48.606	90.0484	0	NA	FALSE
X:68500001-68600000	X	68500001	68600000	100	46.454	84.6802	0	NA	FALSE
X:68600001-68700000	X	68600001	68700000	100	41.638	78.6649	0	NA	FALSE
X:68700001-68800000	X	68700001	68800000	100	45.69	93.684	0	NA	FALSE
X:68800001-68900000	X	68800001	68900000	100	38.781	85.504	0	NA	FALSE
X:68900001-69000000	X	68900001	69000000	100	38.181	78.3925	0	NA	FALSE
X:69000001-69100000	X	69000001	69100000	100	38.811	68.8366	0	NA	FALSE
X:69100001-69200000	X	69100001	69200000	100	37.565	86.7966	0	NA	FALSE
X:69200001-69300000	X	69200001	69300000	100	43.454	86.128	0	NA	FALSE
X:69300001-69400000	X	69300001	69400000	100	43.871	81.705	0	NA	FALSE
X:69400001-69500000	X	69400001	69500000	100	42.399	86.7406	0	NA	FALSE
X:69500001-69600000	X	69500001	69600000	100	41.003	81.83	0	NA	FALSE
X:69600001-69700000	X	69600001	69700000	100	45.27	87.2985	0	NA	FALSE
X:69700001-69800000	X	69700001	69800000	100	42.19	76.8016	0	NA	FALSE
X:69800001-69900000	X	69800001	69900000	100	38.162	76.7604	0	NA	FALSE
X:69900001-70000000	X	69900001	70000000	100	37.844	68.6942	0	NA	FALSE
X:70000001-70100000	X	70000001	70100000	100	39.447	69.7159	0	NA	FALSE
X:70100001-70200000	X	70100001	70200000	100	41.08	74.3049	0	NA	FALSE
X:70200001-70300000	X	70200001	70300000	100	40.932	80.498	0	NA	FALSE
X:70300001-70400000	X	70300001	70400000	100	49.427	87.7153	0	NA	FALSE
X:70400001-70500000	X	70400001	70500000	100	48.45	72.7597	0	NA	FALSE
X:70500001-70600000	X	70500001	70600000	100	45.331	68.8093	0	NA	FALSE
X:70600001-70700000	X	70600001	70700000	100	42.691	75.7173	0	NA	FALSE
X:70700001-70800000	X	70700001	70800000	100	42.982	77.0283	0	NA	FALSE
X:70800001-70900000	X	70800001	70900000	100	47.684	76.9168	0	NA	FALSE
X:70900001-71000000	X	70900001	71000000	100	46.167	39.3745	0	NA	FALSE
X:71000001-71100000	X	71000001	71100000	100	43.488	54.737	0	NA	FALSE
X:71100001-71200000	X	71100001	71200000	100	42.441	85.3103	0	NA	FALSE
X:71200001-71300000	X	71200001	71300000	100	45.464	95.3531	0	NA	FALSE
X:71300001-71400000	X	71300001	71400000	100	46.38	87.7652	0	NA	FALSE
X:71400001-71500000	X	71400001	71500000	100	44.986	83.0031	0	NA	FALSE
X:71500001-71600000	X	71500001	71600000	100	44.629	90.2145	0	NA	FALSE
X:71600001-71700000	X	71600001	71700000	100	38.718	83.2614	0	NA	FALSE
X:71700001-71800000	X	71700001	71800000	100	39.639	86.6221	0	NA	FALSE
X:71800001-71900000	X	71800001	71900000	100	37.159	86.5412	0	NA	FALSE
X:71900001-72000000	X	71900001	72000000	100	40.569	65.5867	0	NA	FALSE
X:72000001-72100000	X	72000001	72100000	100	44.086	43.7834	0	NA	FALSE
X:72100001-72200000	X	72100001	72200000	100	42.588	41.6608	0	NA	FALSE
X:72200001-72300000	X	72200001	72300000	100	41.05	62.9875	0	NA	FALSE
X:72300001-72400000	X	72300001	72400000	100	38.453	67.2561	0	NA	FALSE
X:72400001-72500000	X	72400001	72500000	100	38.295	79.4308	0	NA	FALSE
X:72500001-72600000	X	72500001	72600000	100	38.324	65.2122	0	NA	FALSE
X:72600001-72700000	X	72600001	72700000	100	38.52	74.6448	0	NA	FALSE
X:72700001-72800000	X	72700001	72800000	100	37.911	70.5043	0	NA	FALSE
X:72800001-72900000	X	72800001	72900000	100	38.415	69.0942	0	NA	FALSE
X:72900001-73000000	X	72900001	73000000	100	37.786	73.9427	0	NA	FALSE
X:73000001-73100000	X	73000001	73100000	100	41.167	83.853	0	NA	FALSE
X:73100001-73200000	X	73100001	73200000	100	41.092	68.5844	0	NA	FALSE
X:73200001-73300000	X	73200001	73300000	100	38.7	75.4482	0	NA	FALSE
X:73300001-73400000	X	73300001	73400000	100	41.026	75.8667	0	NA	FALSE
X:73400001-73500000	X	73400001	73500000	100	38.537	89.2839	0	NA	FALSE
X:73500001-73600000	X	73500001	73600000	100	42.114	84.2134	0	NA	FALSE
X:73600001-73700000	X	73600001	73700000	100	43.092	80.9831	0	NA	FALSE
X:73700001-73800000	X	73700001	73800000	100	43.767	85.4483	0.262	NA	FALSE
X:73800001-73900000	X	73800001	73900000	100	39.123	78.9373	0	NA	FALSE
X:73900001-74000000	X	73900001	74000000	100	39.264	73.3248	0	NA	FALSE
X:74000001-74100000	X	74000001	74100000	100	38.722	74.796	0	NA	FALSE
X:74100001-74200000	X	74100001	74200000	100	39.845	75.8193	0	NA	FALSE
X:74200001-74300000	X	74200001	74300000	100	36.94	73.887	0	NA	FALSE
X:74300001-74400000	X	74300001	74400000	100	37.741	83.2826	0	NA	FALSE
X:74400001-74500000	X	74400001	74500000	100	40.167	60.2909	0	NA	FALSE
X:74500001-74600000	X	74500001	74600000	100	38.38	72.6429	0	NA	FALSE
X:74600001-74700000	X	74600001	74700000	100	38.71	76.2202	0	NA	FALSE
X:74700001-74800000	X	74700001	74800000	100	38.532	63.96	0	NA	FALSE
X:74800001-74900000	X	74800001	74900000	100	39.618	66.3992	0	NA	FALSE
X:74900001-75000000	X	74900001	75000000	100	40.212	69.3243	0	NA	FALSE
X:75000001-75100000	X	75000001	75100000	100	38.994	69.7468	0	NA	FALSE
X:75100001-75200000	X	75100001	75200000	100	38.819	69.5533	0	NA	FALSE
X:75200001-75300000	X	75200001	75300000	100	39.223	65.1803	0	NA	FALSE
X:75300001-75400000	X	75300001	75400000	100	38.961	76.0344	0	NA	FALSE
X:75400001-75500000	X	75400001	75500000	100	38.729	66.9494	0	NA	FALSE
X:75500001-75600000	X	75500001	75600000	100	37.594	62.4002	0	NA	FALSE
X:75600001-75700000	X	75600001	75700000	100	37.125	79.4187	0	NA	FALSE
X:75700001-75800000	X	75700001	75800000	100	39.83	60.9092	0	NA	FALSE
X:75800001-75900000	X	75800001	75900000	100	38.082	65.5635	0	NA	FALSE
X:75900001-76000000	X	75900001	76000000	100	36.884	76.6669	0	NA	FALSE
X:76000001-76100000	X	76000001	76100000	100	38.752	80.1185	0	NA	FALSE
X:76100001-76200000	X	76100001	76200000	100	39.119	63.2077	0	NA	FALSE
X:76200001-76300000	X	76200001	76300000	100	40.451	71.7833	0	NA	FALSE
X:76300001-76400000	X	76300001	76400000	100	39.203	74.4099	0	NA	FALSE
X:76400001-76500000	X	76400001	76500000	100	39.561	60.2614	0	NA	FALSE
X:76500001-76600000	X	76500001	76600000	100	40.395	64.5036	0	NA	FALSE
X:76600001-76700000	X	76600001	76700000	53.692	41.4661402071072	76.233	0	NA	FALSE
X:76700001-76800000	X	76700001	76800000	96.308	39.9084188229431	74.6442	0	NA	FALSE
X:76800001-76900000	X	76800001	76900000	100	36.187	86.9699	0	NA	FALSE
X:76900001-77000000	X	76900001	77000000	100	37.572	83.8558	0	NA	FALSE
X:77000001-77100000	X	77000001	77100000	100	41.348	68.5969	0	NA	FALSE
X:77100001-77200000	X	77100001	77200000	100	40.761	75.9567	0	NA	FALSE
X:77200001-77300000	X	77200001	77300000	100	38.361	83.3873	0	NA	FALSE
X:77300001-77400000	X	77300001	77400000	100	40.878	80.9549	0	NA	FALSE
X:77400001-77500000	X	77400001	77500000	100	39.016	60.2011	0	NA	FALSE
X:77500001-77600000	X	77500001	77600000	100	37.76	78.0021	0	NA	FALSE
X:77600001-77700000	X	77600001	77700000	100	36.754	77.9614	0	NA	FALSE
X:77700001-77800000	X	77700001	77800000	100	37.258	76.8877	0	NA	FALSE
X:77800001-77900000	X	77800001	77900000	100	36.666	85.5224	0	NA	FALSE
X:77900001-78000000	X	77900001	78000000	100	37.216	88.8855	0	NA	FALSE
X:78000001-78100000	X	78000001	78100000	100	37.598	85.6481	0	NA	FALSE
X:78100001-78200000	X	78100001	78200000	100	36.719	82.8566	0	NA	FALSE
X:78200001-78300000	X	78200001	78300000	100	36.875	79.2185	0	NA	FALSE
X:78300001-78400000	X	78300001	78400000	100	36.293	86.8601	0	NA	FALSE
X:78400001-78500000	X	78400001	78500000	100	36.743	83.6012	0	NA	FALSE
X:78500001-78600000	X	78500001	78600000	100	36.376	88.9557	0	NA	FALSE
X:78600001-78700000	X	78600001	78700000	100	36.659	86.0975	0	NA	FALSE
X:78700001-78800000	X	78700001	78800000	100	37.071	80.3651	0	NA	FALSE
X:78800001-78900000	X	78800001	78900000	100	36.527	93.0059	0	NA	FALSE
X:78900001-79000000	X	78900001	79000000	100	36.028	81.2565	0	NA	FALSE
X:79000001-79100000	X	79000001	79100000	100	36.549	81.7538	0	NA	FALSE
X:79100001-79200000	X	79100001	79200000	100	36.87	77.6896	0	NA	FALSE
X:79200001-79300000	X	79200001	79300000	100	37.417	81.3114	0	NA	FALSE
X:79300001-79400000	X	79300001	79400000	100	37.509	79.245	0	NA	FALSE
X:79400001-79500000	X	79400001	79500000	100	37.62	79.0839	0	NA	FALSE
X:79500001-79600000	X	79500001	79600000	100	37.166	81.6897	0	NA	FALSE
X:79600001-79700000	X	79600001	79700000	100	37.548	73.8991	0	NA	FALSE
X:79700001-79800000	X	79700001	79800000	100	37	79.4903	0	NA	FALSE
X:79800001-79900000	X	79800001	79900000	100	37.979	77.8035	0	NA	FALSE
X:79900001-80000000	X	79900001	80000000	100	35.771	84.9377	0	NA	FALSE
X:80000001-80100000	X	80000001	80100000	100	37.568	80.9918	0	NA	FALSE
X:80100001-80200000	X	80100001	80200000	100	37.696	74.1415	0	NA	FALSE
X:80200001-80300000	X	80200001	80300000	100	37.988	68.8646	0	NA	FALSE
X:80300001-80400000	X	80300001	80400000	100	36.67	83.8603	0	NA	FALSE
X:80400001-80500000	X	80400001	80500000	100	36.882	80.673	0	NA	FALSE
X:80500001-80600000	X	80500001	80600000	100	37.327	79.906	0	NA	FALSE
X:80600001-80700000	X	80600001	80700000	100	35.001	93.01	0	NA	FALSE
X:80700001-80800000	X	80700001	80800000	100	35.812	84.9358	0	NA	FALSE
X:80800001-80900000	X	80800001	80900000	100	35.191	87.3387	0	NA	FALSE
X:80900001-81000000	X	80900001	81000000	100	35.966	80.2003	0	NA	FALSE
X:81000001-81100000	X	81000001	81100000	100	37.081	74.5368	0	NA	FALSE
X:81100001-81200000	X	81100001	81200000	100	37.477	88.7518	0	NA	FALSE
X:81200001-81300000	X	81200001	81300000	100	36.252	79.7319	0	NA	FALSE
X:81300001-81400000	X	81300001	81400000	100	36.109	91.9125	0	NA	FALSE
X:81400001-81500000	X	81400001	81500000	100	36.053	87.5943	0	NA	FALSE
X:81500001-81600000	X	81500001	81600000	100	34.286	92.8114	0	NA	FALSE
X:81600001-81700000	X	81600001	81700000	100	36.457	86.605	0	NA	FALSE
X:81700001-81800000	X	81700001	81800000	100	35.841	84.7745	0	NA	FALSE
X:81800001-81900000	X	81800001	81900000	100	35.513	84.175	0	NA	FALSE
X:81900001-82000000	X	81900001	82000000	100	37.125	86.6137	0	NA	FALSE
X:82000001-82100000	X	82000001	82100000	100	36.787	79.2087	0	NA	FALSE
X:82100001-82200000	X	82100001	82200000	100	35.722	88.9982	0	NA	FALSE
X:82200001-82300000	X	82200001	82300000	100	36.011	88.4559	0	NA	FALSE
X:82300001-82400000	X	82300001	82400000	100	36.197	81.1355	0	NA	FALSE
X:82400001-82500000	X	82400001	82500000	100	36.224	87.0281	0	NA	FALSE
X:82500001-82600000	X	82500001	82600000	100	36.586	84.0788	0	NA	FALSE
X:82600001-82700000	X	82600001	82700000	100	36.484	77.4349	0	NA	FALSE
X:82700001-82800000	X	82700001	82800000	100	36.755	92.878	0	NA	FALSE
X:82800001-82900000	X	82800001	82900000	100	35.879	83.0704	0	NA	FALSE
X:82900001-83000000	X	82900001	83000000	100	36.349	75.235	0	NA	FALSE
X:83000001-83100000	X	83000001	83100000	100	35.803	76.9826	0	NA	FALSE
X:83100001-83200000	X	83100001	83200000	100	34.863	89.6847	0	NA	FALSE
X:83200001-83300000	X	83200001	83300000	100	36.673	83.9815	0	NA	FALSE
X:83300001-83400000	X	83300001	83400000	100	35.515	88.6505	0	NA	FALSE
X:83400001-83500000	X	83400001	83500000	100	35.956	94.2714	0	NA	FALSE
X:83500001-83600000	X	83500001	83600000	100	36.135	87.5481	0	NA	FALSE
X:83600001-83700000	X	83600001	83700000	100	35.092	87.3703	0.09	NA	FALSE
X:83700001-83800000	X	83700001	83800000	100	35.234	91.9903	0	NA	FALSE
X:83800001-83900000	X	83800001	83900000	100	36.421	80.2188	0	NA	FALSE
X:83900001-84000000	X	83900001	84000000	100	36.441	89.0847	0.355	NA	FALSE
X:84000001-84100000	X	84000001	84100000	100	36.427	84.1093	0	NA	FALSE
X:84100001-84200000	X	84100001	84200000	100	37.59	78.0369	0	NA	FALSE
X:84200001-84300000	X	84200001	84300000	100	38.599	78.1539	0	NA	FALSE
X:84300001-84400000	X	84300001	84400000	100	36.805	79.766	0	NA	FALSE
X:84400001-84500000	X	84400001	84500000	100	37.186	84.8859	0	NA	FALSE
X:84500001-84600000	X	84500001	84600000	100	35.242	86.9545	0	NA	FALSE
X:84600001-84700000	X	84600001	84700000	100	36.745	80.7594	0	NA	FALSE
X:84700001-84800000	X	84700001	84800000	100	35.895	87.5796	0	NA	FALSE
X:84800001-84900000	X	84800001	84900000	100	37.899	81.1361	0	NA	FALSE
X:84900001-85000000	X	84900001	85000000	100	36.894	75.3563	0	NA	FALSE
X:85000001-85100000	X	85000001	85100000	100	37.669	74.3585	0	NA	FALSE
X:85100001-85200000	X	85100001	85200000	100	36.387	90.0301	0	NA	FALSE
X:85200001-85300000	X	85200001	85300000	100	37.471	85.8928	0	NA	FALSE
X:85300001-85400000	X	85300001	85400000	100	38.204	80.2778	0	NA	FALSE
X:85400001-85500000	X	85400001	85500000	100	36.46	88.2687	0	NA	FALSE
X:85500001-85600000	X	85500001	85600000	100	37.239	78.8468	0	NA	FALSE
X:85600001-85700000	X	85600001	85700000	100	35.746	83.498	0	NA	FALSE
X:85700001-85800000	X	85700001	85800000	100	35.715	87.3833	0	NA	FALSE
X:85800001-85900000	X	85800001	85900000	100	35.601	87.5182	0	NA	FALSE
X:85900001-86000000	X	85900001	86000000	100	35.308	93.5833	0	NA	FALSE
X:86000001-86100000	X	86000001	86100000	100	35.152	92.4958	0	NA	FALSE
X:86100001-86200000	X	86100001	86200000	100	36.305	84.7074	0	NA	FALSE
X:86200001-86300000	X	86200001	86300000	100	36.012	82.8373	0	NA	FALSE
X:86300001-86400000	X	86300001	86400000	100	35.593	81.2123	0	NA	FALSE
X:86400001-86500000	X	86400001	86500000	100	34.787	90.5467	0	NA	FALSE
X:86500001-86600000	X	86500001	86600000	100	36.08	86.952	0	NA	FALSE
X:86600001-86700000	X	86600001	86700000	100	36.317	86.3477	0	NA	FALSE
X:86700001-86800000	X	86700001	86800000	100	36.458	83.1819	0	NA	FALSE
X:86800001-86900000	X	86800001	86900000	100	35.115	88.3291	0	NA	FALSE
X:86900001-87000000	X	86900001	87000000	100	37.282	84.012	0	NA	FALSE
X:87000001-87100000	X	87000001	87100000	100	36.228	79.753	0	NA	FALSE
X:87100001-87200000	X	87100001	87200000	100	36.233	91.115	0	NA	FALSE
X:87200001-87300000	X	87200001	87300000	100	35.917	83.9831	0	NA	FALSE
X:87300001-87400000	X	87300001	87400000	100	35.003	91.468	0	NA	FALSE
X:87400001-87500000	X	87400001	87500000	100	37.369	87.1163	0	NA	FALSE
X:87500001-87600000	X	87500001	87600000	100	35.826	83.0248	0	NA	FALSE
X:87600001-87700000	X	87600001	87700000	100	36.042	91.7127	0	NA	FALSE
X:87700001-87800000	X	87700001	87800000	100	34.615	86.3569	0	NA	FALSE
X:87800001-87900000	X	87800001	87900000	100	36.072	88.9834	0	NA	FALSE
X:87900001-88000000	X	87900001	88000000	100	35.554	89.8075	0	NA	FALSE
X:88000001-88100000	X	88000001	88100000	100	36.612	76.5599	0.088	NA	FALSE
X:88100001-88200000	X	88100001	88200000	100	35.061	89.7297	0	NA	FALSE
X:88200001-88300000	X	88200001	88300000	100	34.909	92.2376	0	NA	FALSE
X:88300001-88400000	X	88300001	88400000	100	35.424	89.8581	0	NA	FALSE
X:88400001-88500000	X	88400001	88500000	100	35.475	71.7188	0	NA	FALSE
X:88500001-88600000	X	88500001	88600000	100	35.896	44.7288	0	NA	FALSE
X:88600001-88700000	X	88600001	88700000	100	34.525	48.5868	0	NA	FALSE
X:88700001-88800000	X	88700001	88800000	100	34.753	50.0313	0.186	NA	FALSE
X:88800001-88900000	X	88800001	88900000	100	37.59	48.1016	0	NA	FALSE
X:88900001-89000000	X	88900001	89000000	100	35.18	52.1495	0	NA	FALSE
X:89000001-89100000	X	89000001	89100000	100	35.722	49.5806	0	NA	FALSE
X:89100001-89200000	X	89100001	89200000	100	35.296	47.5929	0	NA	FALSE
X:89200001-89300000	X	89200001	89300000	100	36.683	66.2406	0	NA	FALSE
X:89300001-89400000	X	89300001	89400000	100	35.942	68.1615	0	NA	FALSE
X:89400001-89500000	X	89400001	89500000	100	36.087	49.3345	0	NA	FALSE
X:89500001-89600000	X	89500001	89600000	100	35.985	50.6122	0	NA	FALSE
X:89600001-89700000	X	89600001	89700000	100	35.839	48.6754	0	NA	FALSE
X:89700001-89800000	X	89700001	89800000	100	34.742	49.6326	0	NA	FALSE
X:89800001-89900000	X	89800001	89900000	100	35.297	50.1283	0	NA	FALSE
X:89900001-90000000	X	89900001	90000000	100	35.937	48.4791	0	NA	FALSE
X:90000001-90100000	X	90000001	90100000	100	35.672	43.8487	0	NA	FALSE
X:90100001-90200000	X	90100001	90200000	100	36.829	50.9304	0	NA	FALSE
X:90200001-90300000	X	90200001	90300000	100	37.328	49.3658	0	NA	FALSE
X:90300001-90400000	X	90300001	90400000	100	36.427	85.7541	0	NA	FALSE
X:90400001-90500000	X	90400001	90500000	100	35.623	48.1444	0	NA	FALSE
X:90500001-90600000	X	90500001	90600000	100	35.589	78.2948	0	NA	FALSE
X:90600001-90700000	X	90600001	90700000	100	36.17	89.439	0	NA	FALSE
X:90700001-90800000	X	90700001	90800000	100	36.025	61.5718	0	NA	FALSE
X:90800001-90900000	X	90800001	90900000	100	36.321	44.4914	0	NA	FALSE
X:90900001-91000000	X	90900001	91000000	100	36.944	55.0709	0	NA	FALSE
X:91000001-91100000	X	91000001	91100000	100	35.898	45.0346	0	NA	FALSE
X:91100001-91200000	X	91100001	91200000	100	34.756	48.9713	0	NA	FALSE
X:91200001-91300000	X	91200001	91300000	100	37.165	45.113	0	NA	FALSE
X:91300001-91400000	X	91300001	91400000	100	37.122	45.4141	0	NA	FALSE
X:91400001-91500000	X	91400001	91500000	100	36.437	72.9266	0	NA	FALSE
X:91500001-91600000	X	91500001	91600000	100	36.206	60.2107	0	NA	FALSE
X:91600001-91700000	X	91600001	91700000	100	34.976	48.2247	0	NA	FALSE
X:91700001-91800000	X	91700001	91800000	100	34.651	48.4558	0	NA	FALSE
X:91800001-91900000	X	91800001	91900000	100	35.847	49.7662	0	NA	FALSE
X:91900001-92000000	X	91900001	92000000	100	37.097	47.5881	0	NA	FALSE
X:92000001-92100000	X	92000001	92100000	100	37.326	46.6579	0	NA	FALSE
X:92100001-92200000	X	92100001	92200000	100	35.166	49.9989	0	NA	FALSE
X:92200001-92300000	X	92200001	92300000	100	36.397	45.0582	0	NA	FALSE
X:92300001-92400000	X	92300001	92400000	100	35.655	57.9137	0	NA	FALSE
X:92400001-92500000	X	92400001	92500000	100	36.977	87.3903	0	NA	FALSE
X:92500001-92600000	X	92500001	92600000	100	35.298	89.6532	0	NA	FALSE
X:92600001-92700000	X	92600001	92700000	100	37.047	88.6882	0	NA	FALSE
X:92700001-92800000	X	92700001	92800000	100	36.585	90.4733	0	NA	FALSE
X:92800001-92900000	X	92800001	92900000	100	37.322	84.8382	0	NA	FALSE
X:92900001-93000000	X	92900001	93000000	100	35.818	91.3925	0	NA	FALSE
X:93000001-93100000	X	93000001	93100000	100	34.731	95.0942	0	NA	FALSE
X:93100001-93200000	X	93100001	93200000	100	36.419	84.2972	0	NA	FALSE
X:93200001-93300000	X	93200001	93300000	100	37.95	87.7437	0	NA	FALSE
X:93300001-93400000	X	93300001	93400000	100	36.763	89.7223	0	NA	FALSE
X:93400001-93500000	X	93400001	93500000	100	35.498	89.6361	0.15	NA	FALSE
X:93500001-93600000	X	93500001	93600000	100	35.969	89.0554	0	NA	FALSE
X:93600001-93700000	X	93600001	93700000	100	35.662	92.8186	0.279	NA	FALSE
X:93700001-93800000	X	93700001	93800000	100	35.731	86.3462	0	NA	FALSE
X:93800001-93900000	X	93800001	93900000	100	34.868	90.9148	0	NA	FALSE
X:93900001-94000000	X	93900001	94000000	100	37.015	86.3819	0	NA	FALSE
X:94000001-94100000	X	94000001	94100000	100	36.815	77.114	0	NA	FALSE
X:94100001-94200000	X	94100001	94200000	100	36.085	86.4108	0	NA	FALSE
X:94200001-94300000	X	94200001	94300000	100	34.273	90.9071	0	NA	FALSE
X:94300001-94400000	X	94300001	94400000	100	35.726	88.3434	0	NA	FALSE
X:94400001-94500000	X	94400001	94500000	100	35.94	87.5688	0	NA	FALSE
X:94500001-94600000	X	94500001	94600000	100	36.079	87.6308	0	NA	FALSE
